"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"10008704","21156713943001221000000000U5","DE PILATES ESTUDIO",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","AVENIDA","INDEPENDENCIA PONIENTE","CALZADA","ADOLFO LOPEZ MATEOS","CALLE","16 NORTE","CALLE","2 PONIENTE","1606",,"PLAZA TERRAZA","PISO 1",,,"COLONIA","AQUILES SERDAN","CENTRO Y PLAZA COMERCIAL","PLAZA TERRAZA","32","75750","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0037","006",,,,"Fijo","18.46361204","-97.4063019","2024-11"
"8455471","21156713943001003000000000U7","DRALIONS FITNESS AND GYM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","4 NORTE","CALLE","18 PONIENTE","AVENIDA","20 PONIENTE","CALLE","GARDENIA","1818",,,,"0",,"COLONIA","SAN NICOLAS TETITZINTLA",,,,"75710","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0592","019","2383923576",,,"Fijo","18.4763715","-97.39747246","2019-11"
"10841909","21156713943001551000000000U5","ELITHIUM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","HACIENDA CHAPULTEPEC","CALLE","BENITO JUAREZ","CALLE","HACIENDA XOCHITLALPAN","CALLE","HACIENDA LA HUERTA","3622",,,,,,"FRACCIONAMIENTO","JARDINES DE TEHUACAN",,,,"75760","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1124","014",,,,"Fijo","18.45774263","-97.41665998","2024-11"
"11525000","21156713943001332000000000U0","EMPIRE FITNESS","EMPIRE FITNESS SA DE CV","713943","Centros de acondicionamiento físico del sector privado","6 a 10 personas","CALZADA","ADOLFO LOPEZ MATEOS","CALLE","IGNACIO RAMIREZ","CALLE","PASEO DE LA REFORMA","CALLE","PONCIANO ARRIAGA","2811",,"GALERIA ZONA ALTA","PISO 2","22",,"FRACCIONAMIENTO","REFORMA","CENTRO Y PLAZA COMERCIAL","GALERIA ZONA ALTA","22","75760","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0982","011",,,,"Fijo","18.46510359","-97.41181193","2024-11"
"3401896","21156711510000091000000000U2","ENIGMA ESTUDIO COREOGRAFICO",,"711510","Artistas, escritores y técnicos independientes","0 a 5 personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","5 ORIENTE","CALLE","3 ORIENTE","CALLE","1 SUR","314","A",,,"0",,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0130","036","2381031158",,,"Fijo","18.46004231","-97.39256872","2014-12"
"11477367","21149713943000091000000000U8","ERGY GYM SAN ISIDRO",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","3 NORTE","CALLE","2 ORIENTE","CALLE","15 DE MAYO ORIENTE","CALLE","1 NORTE","0","SN",,,,,"COLONIA","SAN ISIDRO VISTA HERMOSA",,,,"75820","21","PUEBLA","149","Santiago Miahuatlán","0006","San Isidro Vista Hermosa","0136","004","2382262080",,,"Fijo","18.50361517","-97.39806843","2024-11"
"9994136","21156713943001371000000000S8","ESCUELA DE BOXEO ESTILO CESAR",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","6 ORIENTE","CALLE","5 NORTE","CALLE","3 NORTE","CALLE","8 ORIENTE","317",,,,,,"COLONIA","FRANCISCO SARABIA",,,,"75730","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1355","024","2381366141",,,"Fijo","18.46908396","-97.39083354","2024-11"
"10708273","21156711510000271000000000U0","ESCULTURAS CREART",,"711510","Artistas, escritores y técnicos independientes","0 a 5 personas","CALLE","6 ORIENTE","CALLE","PRIVADA DE LA 6 ORIENTE","CALLE","3 NORTE","CALLE","CAMELIA ORIENTE","141",,,,,,"COLONIA","FRANCISCO SARABIA",,,,"75730","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0056","003","2383904859",,,"Fijo","18.46913278","-97.39186613","2024-11"
"9726535","21156711131000553000000000U6","ESPIGA DE ORO",,"711131","Cantantes y grupos musicales del sector privado","11 a 30 personas","CALLE","20 DE NOVIEMBRE","CALLE","5 DE MAYO","CALLE","GOMEZ FARIAS","CALLE","MARTIN CABRERA","0","SN",,,"0",,"COLONIA","SAN JOSE",,,,"75853","21","PUEBLA","156","Tehuacán","0009","Magdalena Cuayucatepec","0501","030","2381511916",,,"Fijo","18.54817233","-97.48981732","2024-11"
"11620236","21156711510000281000000000U9","ESTUDIO DE ARTE CUADROS",,"711510","Artistas, escritores y técnicos independientes","0 a 5 personas","CALLE","2 SUR","CALLE","3 PONIENTE","CALLE","5 PONIENTE","CALLE","4 SUR","330",,,,"0",,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0874","003",,,,"Fijo","18.45968539","-97.39657998","2024-11"
"8014619","21156722513003841000000000U8","ESTUDIO FITNESS",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","4 PONIENTE","CALLE","16 NORTE","CALLE","14 NORTE","CALLE","20 DE NOVIEMBRE","1408",,,,"0",,"COLONIA","AQUILES SERDAN",,,,"75750","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0821","011","2381047779",,,"Fijo","18.46768365","-97.4056247","2019-11"
"3423172","21156611611000243001000000U6","ESTUDIO VALSISTICO",,"711121","Compañías de danza del sector privado","6 a 10 personas","PRIVADA","4 SUR","CALLE","7 PONIENTE","CALLE","4 SUR","CALLEJON","HIDALGO","533",,,,"0",,"COLONIA","LA PEDRERA",,,,"75770","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0906","028",,"AREZ_@HOTMAIL.COM","WWW.ESTUDIOVALSISITICOAREZ.COM","Fijo","18.45772068","-97.39813242","2010-07"
"9342300","21156711131000531000000000U2","EXHIBICION DE MUSICA Y ELABORACION DE ARTESANIAS",,"711131","Cantantes y grupos musicales del sector privado","0 a 5 personas","PRIVADA","MIGUEL HIDALGO","CALLE","CANTERA","PRIVADA","MIGUEL HIDALGO","CALLE","VERACRUZ","4826",,,,"0",,"RESIDENCIAL","SAN LORENZO",,,,"75855","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1389","053","2382192493",,,"Fijo","18.46130811","-97.42683483","2021-05"
"9795083","21156713943001421000000000U1","FACTORY FITNESS GYM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","33 PONIENTE","BOULEVARD","JOSE MARIA MORELOS Y PAVON","AVENIDA","VALSEQUILLO","CALLE","33 PONIENTE","610",,,,,,"COLONIA","SANTO DOMINGO",,,,"75857","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1092","033",,,,"Fijo","18.43967938","-97.40025653","2024-11"
"11149018","21156713943001471000000000U6","FIT 60 MIN CLUB FITNESS",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","BAJA CALIFORNIA","CALLE","CHIHUAHUA NORTE","CALLE","CITLALTEPETL","OTRO(ESPECIFIQUE)","BARDA","1132",,,,,,"COLONIA","MEXICO NORTE",,,,"75764","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1374","101",,,,"Fijo","18.45270511","-97.41925937","2024-11"
"11148504","21156713943001131000000000U6","FITNESS STARION",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","7 NORTE","AVENIDA","MIGUEL HIDALGO","CALLE","26 ORIENTE","CALLE","INSURGENTES","2413",,,,,,"COLONIA","SANTIAGO TULA",,,,"75720","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1105","003",,,,"Fijo","18.48016831","-97.38635991","2024-11"
"3403069","21156713943000291000000000U9","FORTIZ GYM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","23 PONIENTE","CALLE","12 SUR","CALLEJON","MIGUEL HIDALGO","CALLE","REPUBLICA DE NICARAGUA","837",,,,"0",,"COLONIA","16 DE MARZO",,,,"75766","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1092","043",,,,"Fijo","18.44609744","-97.40369335","2014-12"
"9518210","21156711510000313000000000U0","FRANCO SHOW Y EVENTOS SOCIALES",,"711510","Artistas, escritores y técnicos independientes","11 a 30 personas","CALLE","2 PONIENTE","CALLE","22 NORTE","CALLE","20 NORTE","CALLE","2 PONIENTE","2001","C",,,"0",,"COLONIA","AQUILES SERDAN",,,,"75750","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0037","018","2381900898",,,"Fijo","18.46528786","-97.40826692","2024-11"
"8028155","21156713120001601000000000U3","GAME OVER VIDEO JUEGOS",,"713120","Casas de juegos electrónicos","0 a 5 personas","CALLE","HEROES DE LA INDEPENDENCIA","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","5 ORIENTE","CALLE","CENTENARIO","500",,,,"0",,"COLONIA","GUADALUPE HIDALGO",,,,"75790","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0130","023","2381550197",,,"Fijo","18.45865254","-97.39271658","2019-11"
"11627940","21149713943000071000000000U0","GIMNACIO SIN NOMBRE",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","AVENIDA","16 DE SEPTIEMBRE","CALLE","4 ORIENTE","CALLE","2 ORIENTE","CALLE","6 NORTE","0","SN",,,,,"BARRIO","SAN JOSE",,,,"75820","21","PUEBLA","149","Santiago Miahuatlán","0001","Santiago Miahuatlán","009A","011",,,,"Fijo","18.55244421","-97.4404342","2024-11"
"8716022","21156713943000701000000000U7","GIMNACIO TIGER GYM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","3 SUR","CALLE","MARIANO RUIZ TIRADO","CALLE","PROFESOR PEDRO JOSE DE LA LLAVE","300",,,,"0",,"COLONIA","DEL EMPLEADO",,,,"75799","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0130","010",,,,"Fijo","18.45744234","-97.3911879","2019-11"
"3416384","21156713944000011000000000U9","GIMNASIO","GIMNASIO MUNICIPAL DEL AYUNTAMIENTO MUNICIPAL ","713944","Centros de acondicionamiento físico del sector público","0 a 5 personas","CALLE","16 PONIENTE","AVENIDA","REFORMA NORTE","CALLE","PRIVADA 14 PONIENTE","CALLE","14 PONIENTE","0","SN",,,,,"COLONIA","BUENOS AIRES",,,,"75730","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0056","042","2383745496",,,"Fijo","18.47430257","-97.39435823","2010-07"
"8716135","21156713943000713000000000U2","GIMNASIO 100 FITNESS",,"713943","Centros de acondicionamiento físico del sector privado","6 a 10 personas","BOULEVARD","HEROE DE NACOZARI","AVENIDA","20 PONIENTE","CALLE","18 PONIENTE","CALLE","CALLEJON JUAN ESCUTIA","1817",,,,,,"COLONIA","SAN NICOLAS TETITZINTLA",,,,"75710","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0592","007",,,,"Fijo","18.47695829","-97.39861207","2019-11"
"3402254","21156713943000232000000000U3","GIMNASIO ADN FITNESS GYM",,"713943","Centros de acondicionamiento físico del sector privado","11 a 30 personas","AVENIDA","INDEPENDENCIA ORIENTE","CALLE","7 NORTE","CALLE","5 NORTE","CALLE","2 ORIENTE","505",,,,"0",,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0075","003",,,,"Fijo","18.46292654","-97.38920019","2014-12"
"8463699","21156713943000811000000000U4","GIMNASIO ADRIANS",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","AVENIDA","ENRIQUE MONT SOLORZANO","CALLE","3 PONIENTE","CALLE","1 PONIENTE","CALLE","SAN SEBASTIAN","117",,,,"0",,"COLONIA","ARCADIA",,,,"75760","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0889","031","2381356212",,,"Fijo","18.46216715","-97.40934251","2019-11"
"11631192","21149713943000111000000000U4","GIMNASIO AIR FIT TONNER",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","5 NORTE","CALLE","4 PONIENTE","CALLE","2 PONIENTE","CALLE","7 NORTE","0","SN",,,,,"BARRIO","SAN JOSE",,,,"75820","21","PUEBLA","149","Santiago Miahuatlán","0001","Santiago Miahuatlán","009A","023","2381174272",,,"Fijo","18.55150841","-97.44206367","2024-11"
"8809476","21156713943000671000000000U2","GIMNASIO ALFA CENTER",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","3 PONIENTE","CALLE","SAN SEBASTIAN","CALLE","20 SUR","BOULEVARD","ALDAMA","10103",,,,"0",,"COLONIA","ARCADIA",,,,"75760","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0889","022",,,,"Fijo","18.46130044","-97.40881814","2019-11"
"11665995","21156713943001462000000000U5","GIMNASIO ANYTIME FITNESS",,"713943","Centros de acondicionamiento físico del sector privado","6 a 10 personas","CALLE","22 NORTE","PROLONGACION","2 PONIENTE","CALLE","LAZARO CARDENAS","CALLE","26 NORTE","201",,"EDIFICIO SIN NOMBRE","PISO 1",,,"FRACCIONAMIENTO","ZONA ALTA","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE","SN","75750","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0037","046",,,,"Fijo","18.46584427","-97.4088765","2024-11"
"10894395","21156713943001361000000000U9","GIMNASIO BHYBRID PROFESSIONAL FITNESS CARE",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","AVENIDA","ENRIQUE MONT SOLORZANO","CALLE","1 PONIENTE","AVENIDA","INDEPENDENCIA PONIENTE","CALLE","SAN SEBASTIAN","2209",,"ARCADIA PLAZA","PISO 2","1",,"COLONIA","ARCADIA","CENTRO Y PLAZA COMERCIAL","ARCADIA PLAZA","1","75760","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0889","032","2383827825",,,"Fijo","18.46338776","-97.40928769","2024-11"
"9718029","21156713943001561000000000U4","GIMNASIO BL",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","9 NORTE","CALLE","4 ORIENTE","CALLE","VICENTE GUERRERO","CALLE","11 NORTE","414",,,,"0",,"COLONIA","SAN PEDRO ACOQUIACO",,,,"75740","21","PUEBLA","156","Tehuacán","0001","Tehuacán","008A","007",,,,"Fijo","18.46781269","-97.38440036","2024-11"
"9950180","21156713943001381000000000U7","GIMNASIO BOSS",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","3 ORIENTE","CALLE","ROSALES","CALLE","13 SUR","PRIVADA","PRIMERA PRIVADA 13 SUR","1300",,,,"0",,"COLONIA","LA PURISIMA",,,,"75784","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1478","038","2382088921","FITBOSS952@GMAIL.COM",,"Fijo","18.4602793","-97.38136756","2024-11"
"10394405","21156713943001101000000000U9","GIMNASIO CARPER GYM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","4 SUR","CALLE","17 PONIENTE","CALLE","13 PONIENTE","CALLE","MARIANO MATAMOROS","1329",,,,,,"COLONIA","BENITO JUAREZ",,,,"75770","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0906","011",,,,"Fijo","18.45223978","-97.39823948","2024-11"
"8716161","21156713943000721000000000U5","GIMNASIO CENTRO DE ALTO RENDIMIENTO",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","DANIEL GONZALEZ","CALLE","5 NORTE","PRIVADA","NINGUNO","CALLE","4 ORIENTE","507","C",,,,,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0075","008","2381117274",,,"Fijo","18.46595846","-97.38904142","2019-11"
"10371698","21156713943001301000000000U5","GIMNASIO CRYPTON",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLEJON","INDIO PIPILA","CALLE","AMADO NERVO","CALLE","9 SUR","CALLE","9 SUR","8",,,,"4",,"COLONIA","FLORES MAGON",,,,"75780","21","PUEBLA","156","Tehuacán","0001","Tehuacán","008A","038","2382519907",,,"Fijo","18.46226388","-97.38562728","2024-11"
"8464020","21156713943000851000000000U0","GIMNASIO DE BOX PUÑO DE ORO",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","SEGUNDA PRIVADA 1 NORTE","CALLE","1 NORTE","PRIVADA","6 NORTE","CALLE","6 ORIENTE","3",,,,"0",,"COLONIA","COLONIA CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0056","046","2381568363",,,"Fijo","18.46865281","-97.39263179","2019-11"
"9881503","21156713943001241000000000U3","GIMNASIO DT FITNESS",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","4 NORTE","CALLE","6 PONIENTE","CALLE","PRIVADA 2 NORTE","CALLE","2 NORTE","428",,,,,,"COLONIA","IGNACIO ZARAGOZA",,,,"75770","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0041","005",,"FITNESSDT1@GMAIL.COM",,"Fijo","18.46891157","-97.3977818","2024-11"
"10768087","21156713943001261000000000U1","GIMNASIO EXODO GYM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","GABINO BARREDA","CALLE","INSURGENTES SUR","CALLE","9 SUR","AVENIDA","INDEPENDENCIA ORIENTE","907",,,,,,"COLONIA","RICARDO FLORES MAGON",,,,"75780","21","PUEBLA","156","Tehuacán","0001","Tehuacán","008A","037","2382104433","EXODO.GYM@GMAIL.COM",,"Fijo","18.46144164","-97.38463974","2024-11"
"8464153","21156713943000871000000000U8","GIMNASIO FITTEST CROSSFIT",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","4 NORTE","CALLE","4 PONIENTE","PRIVADA","NINGUNO","CALLE","2 NORTE","234",,,,,,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0041","019","2381204391",,,"Fijo","18.46657863","-97.39787721","2019-11"
"11520620","21156713943001161000000000U3","GIMNASIO FONSECA GYM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","2 ORIENTE","CALLE","3 NORTE","CALLE","5 NORTE","AVENIDA","INDEPENDENCIA ORIENTE","324","2",,,,,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0075","004","2383880708",,,"Fijo","18.46483162","-97.38988584","2024-11"
"8716212","21156713943000731000000000S4","GIMNASIO GENESIS",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","3 NORTE","PRIVADA","NINGUNO","CALLE","2 ORIENTE","CALLE","PRIVADA 2 ORIENTE","206",,,,,,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0075","005",,,,"Fijo","18.4651652","-97.39134098","2019-11"
"3401383","21156713943000321000000000U4","GIMNASIO GENESIS",,"713943","Centros de acondicionamiento físico del sector privado","6 a 10 personas","AVENIDA","REFORMA SUR","CALLE","5 PONIENTE","PRIVADA","NINGUNO","CALLE","ALAMO","522",,,,,,"COLONIA","MORELOS",,,,"75770","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0893","030","2227057108","GIM_GENESIS_TEHUACAN@HOTMAIL.COM",,"Fijo","18.45801117","-97.39424253","2014-12"
"3401915","21156713943000371000000000U9","GIMNASIO GYM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","HEROES DE LA INDEPENDENCIA","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","5 ORIENTE","CALLE","CENTENARIO","522",,,,"0",,"COLONIA","GUADALUPE HIDALGO",,,,"75790","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0130","023",,,,"Fijo","18.45760285","-97.39273488","2014-12"
"11803074","21156713943001581000000000U2","GIMNASIO GYM CENTER",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","2 Poniente","CALLE","Cristóbal Palacios","AVENIDA","Reforma Norte","CALLE","4 Poniente","112",,,,"0",,"COLONIA","COLONIA CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0041","016",,"GCARPINTERO877@GMAIL.COM",,"Fijo","18.46501145","-97.39481332","2025-04"
"8765707","21156713943000651000000000U4","GIMNASIO HEROES","VICTOR VIDAL ARIAS SC","713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","AVENIDA","7 PONIENTE","CALLE","8 SUR","CALLE","14 SUR","CALLE","BENITO JUAREZ","825",,,,"0",,"COLONIA","EL RIEGO",,,,"75763","21","PUEBLA","156","Tehuacán","0001","Tehuacán","061A","018","5586116423",,,"Fijo","18.45691199","-97.40367198","2019-11"
"10612098","21156713943001531000000000U7","GIMNASIO INFINITI FITNES",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","13 SUR","CALLE","17 ORIENTE","CALLE","CAMINO VIEJO A SAN DIEGO","CALLE","LOS PINOS","0","SN",,,,,"COLONIA","LA PAZ",,,,"75790","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1073","042","2381986912",,,"Fijo","18.45016056","-97.38153883","2024-11"
"8463726","21156713943000821000000000U3","GIMNASIO IRON FITNESS WORLD",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","2 ORIENTE","CALLE","3 NORTE","CALLE","1 NORTE","AVENIDA","INDEPENDENCIA ORIENTE","106",,,,"0",,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0056","021","2382727256",,,"Fijo","18.46488165","-97.39271144","2019-11"
"8495012","21156713943000891000000000U6","GIMNASIO IRON STRONG",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","PROLONGACION","REFORMA NORTE","PRIVADA","MAGISTERIAL","PRIVADA","MAGISTERIO","PRIVADA","VIA DE LA PLAZA",,"SN",,,,,"COLONIA","LOMAS DE LA SOLEDAD",,,,"75719","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1340","061","2381130605","AIRONSTRONG@GMAIL.COM",,"Fijo","18.48226232","-97.39293295","2019-11"
"3398997","21156713943000381000000000U8","GIMNASIO LA ROCA",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALZADA","LAS PALMAS","AVENIDA","CUAUHTEMOC","CALLE","NINGUNO","CALLE","28 PONIENTE","157",,,,,,"COLONIA","TEPEYAC",,,,"75726","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1340","078","2383939452",,,"Fijo","18.48315431","-97.3977432","2014-12"
"3428868","21156713943000151000000000U5","GIMNASIO MAXI FIT",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","SAN SEBASTIAN","CALLE","3 PONIENTE","BOULEVARD","ALDAMA","AVENIDA","ENRIQUE MONT SOLORZANO","312",,,,"0",,"COLONIA","ARCADIA",,,,"75760","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0889","028","2381284341",,,"Fijo","18.46054409","-97.40896525","2010-07"
"3417098","21156713943000181000000000U2","GIMNASIO MONTECARLO",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","3 SUR","CALLE","3 ORIENTE","CALLE","1 ORIENTE","CALLE","GENERAL JOSE MARIA MORELOS Y PAVON","202",,,,"0",,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0056","034","2383833811",,,"Fijo","18.46183833","-97.39149885","2010-07"
"10394251","21156713943001192000000000U8","GIMNASIO TAURUS GYM",,"713943","Centros de acondicionamiento físico del sector privado","6 a 10 personas","CALLE","CALLE A COAPAN","CALLE","JOSE MARIA MORELOS Y PAVON","AVENIDA","NACIONAL NORTE","CALLE","CALLE A COAPAN","120",,,,"0",,"COLONIA","SANTA MARIA COAPAN",,,,"75857","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0925","022",,,,"Fijo","18.43566178","-97.40215786","2024-11"
"3429122","21156713943000331000000000U3","GIMNASIO TITANIUM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","VIA PUEBLA","CALLE","5 DE MAYO","CALLE","PRIVADA VIA PUEBLA","CALLE","8 NORTE","0","SN",,,,"801 A","COLONIA","AQUILES SERDAN",,,,"75750","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0037","041",,"TITANIUM0GYM@GMAIL.COM",,"Fijo","18.46624109","-97.40211916","2010-07"
"8809488","21149713943000031000000000U4","GINMASIO MUSCLE PAWER HOUSE",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","2 PONIENTE","CALLE","5 NORTE","CALLE","3 NORTE","CALLE","4 PONIENTE",,"SN",,,,,"BARRIO","SAN JOSE",,,,"75820","21","PUEBLA","149","Santiago Miahuatlán","0001","Santiago Miahuatlán","009A","013",,,,"Fijo","18.55143494","-97.44136341","2019-11"
"9198284","21156713943001081000000000U3","GINMASIO PLATINUM",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","BOULEVARD","ALDAMA","CALLE","20 SUR","CALLE","24 SUR","AVENIDA","AVENIDA DEL MAESTRO","2015",,,,"0",,"COLONIA","INFONAVIT EL RIEGO",,,,"75760","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0588","013","2381191266",,,"Fijo","18.46024094","-97.4094233","2019-11"
"9554793","21156713943001491000000000U4","GORILLAS BUNKER",,"713943","Centros de acondicionamiento físico del sector privado","0 a 5 personas","CALLE","30 SUR","CALLE","GENERAL LUIS URQUIZO","AVENIDA","7 PONIENTE","AVENIDA","VALSEQUILLO","534",,,,"0",,"COLONIA","VENUSTIANO CARRANZA",,,,"75760","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0588","019",,,,"Fijo","18.45755557","-97.41308712","2024-11"
"9782359","21156713943001442000000000U7","GRAN FRATERNIDAD UNIVERSAL TEHUACAN","RED CULTURAL PARA LA FRATERNIDAD SC","713943","Centros de acondicionamiento físico del sector privado","6 a 10 personas","CALLE","3 NORTE","AVENIDA","INDEPENDENCIA ORIENTE","CALLE","2 ORIENTE","CALLE","1 NORTE","141",,,,,,"COLONIA","CENTRO",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0056","021","2381095851",,,"Fijo","18.46483348","-97.39144821","2024-11"
"3402003","21156711131000402000000000U6","GRUPO NORTEÑO RAYOS DEL PASO",,"711131","Cantantes y grupos musicales del sector privado","0 a 5 personas","CALLE","7 SUR","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","7 ORIENTE","CALLE","PRIVADA AMADO NERVO","529",,,,"0",,"FRACCIONAMIENTO","LA PURISIMA",,,,"75790","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0569","034","2383830425","RAYOSDELPASO@HOTMAIL.COM",,"Fijo","18.45693396","-97.3871674","2014-12"
